42.52508287912377, 0.050597369763404565
63.00320989428724, 0.1573263436051877
78.63901551248159, 0.25045760856279387
94.71814533071642, 0.3703874232174589
115.40200663032988, 0.5288160954235432
129.638288187079, 0.6329680814378449
148.90218472859868, 0.7645895763801045
171.56587350360252, 0.9038066483724587
198.74669077434817, 1.0468463961016892
227.4460804614002, 1.1665151514458505
249.29440987752713, 1.250616913623591
275.52388147828, 1.3356907896879897
305.1508699102926, 1.4147152245137264
330.21288951479687, 1.4773523547324703
353.0540407016133, 1.5232626239664533
397.58385184862254, 1.6049405570194637
442.1709272849441, 1.6668044771198525
464.6708629465369, 1.694473368167717
493.44711641024253, 1.7256202115154715
524.1718726453838, 1.7548928818977854
561.8245649946306, 1.7906889882446173
604.12632124526, 1.823058623266885
620.1568712260055, 1.8345485512239221
678.8180204830091, 1.859891199029006
719.4249907910587, 1.875617428183511
800.6269855454801, 1.902341316245083
