46.20767107642524, 0.051162082421243316
73.25249833444366, 0.13833562333360616
104.80479680213188, 0.2504326376160182
130.9481298182164, 0.34478653399410497
154.63739517570292, 0.42331502375717056
188.64376130198906, 0.5220241904458063
210.4084080001087, 0.580833879263015
238.0971597166514, 0.6466136535593119
276.08870276958214, 0.7233446783298056
316.28032105580394, 0.7908029925053319
356.47193934202585, 0.8504082813559126
377.5068049871513, 0.8759082945373775
404.17600964436394, 0.9062193190231773
470.6612099869926, 0.9770199909948998
493.57418863614714, 0.9981030218620184
539.3250214142951, 1.0389589234273058
562.3131245836107, 1.0582109043333956
619.2199486056912, 1.0992632141952314
644.9500967608894, 1.1162075629437296
672.7461692205194, 1.1355441911964794
686.2685828495287, 1.1452058922488964
718.9477491196343, 1.1681623518593236
742.6119729704004, 1.1744687445123771
777.544874845341, 1.1939310211703265
813.604644522699, 1.2134131370501486
837.2688683734651, 1.223253391099428
